Longitude,Latitude,UHI Index
-77.22750667,39.12995167,1.0217528
-77.227405,39.123365,1.0052623
-77.22704333,39.13031333,1.0212251
-77.22701167,39.12785833,1.0082409
-77.22691667,39.06877667,0.9915152
-77.22671167,39.15595333,1.0100611
-77.22662167,39.12305167,1.0054485
-77.22648667,39.14174833,1.0004157
-77.226445,39.12298833,1.0066329
-77.22626667,39.13114333,1.0197884
-77.22621333,39.12291833,1.0066077
-77.22617333,39.08477833,1.0061768
-77.22617167,39.13124833,1.0178417
-77.22594333,39.09947833,1.0148835
-77.22573833,39.122785,1.005339
-77.22567167,39.08489333,1.0057313
-77.22564667,39.14173167,1.0022452
-77.22562,39.12272667,1.0061371
-77.225475,39.15651833,1.0098425
-77.225305,39.07119167,0.99961716
-77.22513667,39.12579,1.0092939
-77.22512167,39.12573,1.0094965
-77.22503667,39.190605,0.97162783
-77.22498667,39.12336333,1.0090444
-77.22491833,39.123525,1.0090437
-77.22491333,39.10016833,1.0191952
-77.22489167,39.12542667,1.0098526
-77.22488,39.19099667,0.96607417
-77.22481333,39.12543167,1.0101721
-77.22478833,39.127105,1.0061983
-77.22477167,39.19144333,0.9649206
-77.224585,39.19265667,0.96379364
-77.22458333,39.085145,1.0079501
-77.224545,39.07220667,1.0002729
-77.22451333,39.19321833,0.9573017
-77.22444833,39.19525333,0.9645988
-77.22443167,39.13301833,1.0180169
-77.22443,39.12378667,1.008061
-77.22442667,39.10071667,1.0264446
-77.22440333,39.14177833,1.0045222
-77.22436667,39.19052167,0.96689385
-77.22433333,39.10088833,1.0255096
-77.22428833,39.141995,1.0028669
-77.22427667,39.13334833,1.0205762
-77.22422,39.14252333,1.0002723
-77.22413833,39.10139,1.0202129
-77.22411,39.12506667,1.008017
-77.224035,39.10219167,1.0167917
-77.22402333,39.14303333,1.0019612
-77.22401833,39.124915,1.0094035
-77.223975,39.15721833,1.0091664
-77.223675,39.12430167,1.0087533
-77.223465,39.19039167,0.9659359
-77.22346167,39.13580167,1.0314044
-77.22342,39.13592833,1.030395
-77.223355,39.10309167,1.0184361
-77.22312,39.13681333,1.0282367
-77.22309,39.10309333,1.0201168
-77.22283167,39.13768333,1.0284368
-77.22262333,39.13828667,1.02998
-77.222445,39.08561833,1.0143704
-77.22232,39.13915,1.029418
-77.22227,39.10297167,1.0189346
-77.221895,39.15820333,1.0139681
-77.22187333,39.14033833,1.0316907
-77.22183167,39.07162333,0.9969913
-77.22165833,39.140865,1.0297668
-77.221625,39.14269333,1.0216506
-77.22124667,39.07151667,0.99726146
-77.22118167,39.142125,1.0279822
-77.22088833,39.14247833,1.0290045
-77.22083167,39.19665333,0.9899493
-77.22075167,39.15869833,1.0237395
-77.22060333,39.14240833,1.023791
-77.220535,39.10287667,1.0280347
-77.22036167,39.10324333,1.0278032
-77.22023667,39.08608333,1.021033
-77.21999833,39.14246167,1.0224757
-77.21992333,39.08617333,1.0219152
-77.219775,39.142405,1.0237153
-77.21933333,39.10543667,1.0159663
-77.219285,39.08633333,1.023128
-77.219165,39.07126167,0.98848826
-77.21906667,39.18960667,0.9780267
-77.21877833,39.18945667,0.9780172
-77.21876,39.15961833,1.0242201
-77.21849333,39.08645833,1.0262493
-77.21820167,39.18897333,0.9776702
-77.218015,39.18874333,0.96793664
-77.217905,39.14170167,1.0146093
-77.21786,39.10850833,1.0244751
-77.217465,39.1094,1.0295452
-77.21693,39.15995833,1.0130411
-77.21682333,39.07059,0.99839795
-77.216815,39.11826667,1.0168303
-77.21681,39.118135,1.0168235
-77.21678167,39.06980667,0.9995613
-77.21675667,39.118945,1.019781
-77.21671833,39.15996833,1.0130156
-77.21670667,39.11761167,1.0159144
-77.21654,39.14135667,1.0250602
-77.21652,39.18783167,0.9614345
-77.21650833,39.12020333,1.0167253
-77.21649167,39.06926833,1.000444
-77.21639833,39.116865,1.0151795
-77.216395,39.141295,1.0259663
-77.216245,39.19746667,0.9441428
-77.21624167,39.08727,1.0185189
-77.21621333,39.06897,1.0038208
-77.216085,39.15993,1.010208
-77.21607833,39.116155,1.0140096
-77.215975,39.15963167,1.0068597
-77.21595333,39.12168667,1.0187697
-77.2159,39.11572833,1.0146141
-77.21582667,39.10957,1.0216875
-77.21573833,39.15938,1.0080348
-77.21546,39.12265167,1.0206383
-77.214965,39.06874833,1.005474
-77.21489167,39.123465,1.0224494
-77.214195,39.08914333,1.0162737
-77.21386333,39.11527167,1.0151141
-77.21385167,39.15813333,1.0164628
-77.213835,39.14054833,1.017399
-77.21334833,39.1406,1.0229226
-77.21294,39.18576333,0.9646917
-77.212785,39.09050333,1.020067
-77.21254833,39.06840833,0.99978083
-77.21236,39.09091,1.0164341
-77.21235333,39.14044833,1.0248007
-77.212165,39.14057,1.0282211
-77.21199333,39.14056167,1.0278896
-77.21199,39.12572667,1.0249591
-77.21192167,39.11525167,1.0199921
-77.21173667,39.12589,1.0269126
-77.21156333,39.19860333,0.9594203
-77.21133833,39.184665,0.96780753
-77.21126833,39.18460167,0.968077
-77.21117167,39.18449667,0.97410667
-77.21114167,39.184455,0.97410667
-77.21098333,39.19892833,0.96986663
-77.21097333,39.18421333,0.9711617
-77.21076167,39.107745,1.0089307
-77.210715,39.12655,1.0208923
-77.21054833,39.140565,1.0229907
-77.21054,39.15556167,1.0105637
-77.21051167,39.182815,0.961141
-77.21030167,39.18170667,0.96634114
-77.2103,39.07860333,1.0066646
-77.21024833,39.20028333,0.97637194
-77.21012,39.17689833,0.9680247
-77.210075,39.176495,0.9713749
-77.21006333,39.07642167,1.0043917
-77.209935,39.17970167,0.9708839
-77.20985333,39.15499333,1.0074997
-77.20983,39.079745,1.0059474
-77.20975,39.07980167,1.00659
-77.20954,39.07644667,1.006773
-77.20940333,39.06737333,0.98621804
-77.2092,39.17546333,0.9822489
-77.20917833,39.12764333,1.014595
-77.209165,39.07645167,1.0060298
-77.20908,39.115595,1.0197384
-77.20905667,39.14056,1.0249442
-77.209,39.154245,1.0100994
-77.208985,39.12781167,1.0150987
-77.20893,39.17518333,0.98692924
-77.208865,39.115885,1.020812
-77.20884667,39.20201333,0.9735032
-77.20878667,39.09516333,1.0119292
-77.20868833,39.140415,1.0256605
-77.20867833,39.17161,0.99243206
-77.20865,39.15343333,1.0093961
-77.2086,39.153235,1.0091081
-77.20857333,39.17469,0.9877411
-77.20849833,39.10620833,1.0272712
-77.20841833,39.14053167,1.0210803
-77.20838667,39.17261167,0.9902362
-77.20827167,39.17395,0.99001294
-77.20823,39.173495,0.98876613
-77.2081,39.10599833,1.0265588
-77.20809833,39.17038833,0.99722296
-77.20806667,39.11633333,1.0216604
-77.20798,39.12889333,1.0079708
-77.207965,39.06777667,0.9954655
-77.20783,39.06819333,0.99486965
-77.207705,39.096545,1.0216277
-77.207685,39.068725,0.9951134
-77.20763,39.06893167,0.98817617
-77.20756167,39.14046667,1.0264354
-77.207545,39.07621667,1.0010991
-77.20753333,39.07611833,1.0011027
-77.20750333,39.06946833,0.9911325
-77.207435,39.14034167,1.0262601
-77.20735,39.073865,1.0004451
-77.207335,39.203875,0.9677277
-77.20731167,39.10626333,1.0185465
-77.20729833,39.07323,0.99827325
-77.20729,39.07310833,0.9972954
-77.20724167,39.20396167,0.9677422
-77.207025,39.07102,0.99809474
-77.207005,39.07081333,0.99694854
-77.20694167,39.140405,1.023187
-77.20693667,39.10629833,1.0168369
-77.20691333,39.13043833,1.012761
-77.20683167,39.08215,0.9994884
-77.20678667,39.14039167,1.0240151
-77.20671,39.11633,1.0140467
-77.20663333,39.14037667,1.0261083
-77.20621167,39.14019333,1.0210788
-77.206005,39.09691833,1.0122668
-77.20600167,39.116355,1.0125542
-77.20592833,39.13497167,1.0118215
-77.20590833,39.13488667,1.0146496
-77.20586833,39.14026167,1.0281173
-77.20583,39.203475,0.95499545
-77.20574667,39.137165,1.0098444
-77.20572833,39.20339,0.9562547
-77.20572333,39.13755667,1.0197889
-77.20572,39.082735,0.9999746
-77.20567667,39.09688167,1.01333
-77.20565333,39.13502833,1.0174298
-77.20563833,39.08427167,1.0056413
-77.20559,39.13478167,1.0241572
-77.205515,39.16988833,0.99190915
-77.20550833,39.13652167,1.0241145
-77.20548333,39.08392167,1.0018163
-77.20543,39.137405,1.0250401
-77.20542833,39.10153,0.9984117
-77.20540667,39.13765333,1.0268618
-77.205405,39.101145,0.9956998
-77.205395,39.11636167,1.0138067
-77.205395,39.13778,1.0272067
-77.20538167,39.13919,1.0161871
-77.205375,39.138305,1.0215954
-77.20537167,39.16986,0.99231887
-77.20535833,39.08294833,1.0020307
-77.20534333,39.1393,1.0163713
-77.20531667,39.10160833,0.99397886
-77.20526167,39.10072833,0.99796456
-77.20512667,39.14018,1.0332785
-77.205085,39.116345,1.0151379
-77.20508,39.08313333,1.0018239
-77.20501667,39.13978,1.0189519
-77.20496333,39.13991833,1.0311279
-77.20482167,39.16878667,0.9927909
-77.20478333,39.09677167,1.017222
-77.20478167,39.11629167,1.0164562
-77.204775,39.099275,0.9965413
-77.20462667,39.098885,0.999928
-77.20455333,39.16968333,0.9910009
-77.20434833,39.201835,0.9644655
-77.204315,39.13430667,1.0125763
-77.204105,39.0967,1.0095712
-77.20406333,39.201525,0.9653371
-77.20398,39.16404667,0.9976166
-77.20397667,39.158365,1.0079148
-77.203915,39.091615,1.0178363
-77.20390167,39.06359,0.98988104
-77.203885,39.09691167,1.0050163
-77.20385667,39.09678,1.0050603
-77.203705,39.11584167,1.01424
-77.20368333,39.15859833,1.0070461
-77.20366,39.06308833,0.98674875
-77.20359333,39.11575667,1.0125976
-77.20354833,39.06285667,0.9870714
-77.203475,39.13360333,1.010346
-77.20342,39.02645667,1.0039731
-77.20339833,39.06255833,0.982645
-77.20335167,39.06433667,0.9937492
-77.203235,39.062235,0.9788256
-77.20322167,39.060065,0.9815016
-77.20318333,39.02635333,1.0048748
-77.20317167,39.05592833,0.98865986
-77.20316833,39.06045333,0.9808984
-77.203155,39.08370667,1.009768
-77.20315167,39.10685,1.0121418
-77.20308667,39.15667667,1.0007387
-77.20305667,39.09229667,1.0234778
-77.20305167,39.02722,0.9983833
-77.20301167,39.09259667,1.0249196
-77.20299667,39.09236333,1.0236586
-77.20298833,39.06480667,0.9881512
-77.20280167,39.15944667,0.99743485
-77.202735,39.11508,1.0156446
-77.20267,39.02618333,1.0053436
-77.20265667,39.088345,1.0126753
-77.20254667,39.159805,0.99888295
-77.202545,39.13266,1.0058019
-77.20253667,39.02753,0.9942195
-77.20251167,39.08819833,1.0120404
-77.20249667,39.065035,0.98589545
-77.20249167,39.09309833,1.0224406
-77.20247333,39.15992833,1.0045248
-77.20246667,39.11486833,1.0162697
-77.20243833,39.094335,1.0188297
-77.20241,39.05630667,0.9867852
-77.20234,39.06500833,0.9875068
-77.20233167,39.13226,1.0065006
-77.20232167,39.08806167,1.0091913
-77.20222667,39.08969167,1.0122242
-77.20219833,39.16185167,0.99907774
-77.202175,39.094845,1.01296
-77.20215333,39.09008,1.012863
-77.20214,39.16161,0.9995631
-77.20212,39.106265,1.0168124
-77.20209833,39.16136333,1.0000614
-77.202085,39.161245,1.000421
-77.20206,39.08364667,1.0052088
-77.20202333,39.10610167,1.014672
-77.20200833,39.15562,0.9987361
-77.201995,39.13135833,1.0053917
-77.20189333,39.13106333,1.0054471
-77.20186167,39.02899667,0.99594903
-77.201695,39.10555167,1.0134354
-77.20165167,39.10547667,1.0116516
-77.20162,39.155245,0.9975567
-77.20157833,39.05413667,0.9759464
-77.20157833,39.13018333,1.0086209
-77.20150667,39.08370167,1.009686
-77.20144167,39.08748833,1.007613
-77.20142833,39.15505667,0.9977476
-77.20140833,39.05976333,0.99445045
-77.20139,39.12980333,1.0091294
-77.20138,39.10518167,1.0276985
-77.20136,39.053915,0.97671264
-77.20131667,39.08734333,1.0064496
-77.20129167,39.05973167,0.9943609
-77.20129167,39.08515667,1.0121739
-77.20125167,39.12958167,1.0086405
-77.20121833,39.08553167,1.0103921
-77.20120667,39.10200667,0.9960451
-77.20119,39.06460833,0.98186564
-77.201125,39.05347833,0.9742917
-77.2011,39.0858,1.0066735
-77.20098833,39.08617333,1.0057613
-77.20097833,39.08421167,1.0177815
-77.20094167,39.086535,1.0070728
-77.20084833,39.08402333,1.0191783
-77.20083833,39.10421833,1.0153993
-77.20073333,39.052035,0.987675
-77.20071667,39.05196,0.98920345
-77.200645,39.11358833,1.0149728
-77.20060833,39.10187833,0.9941449
-77.20059667,39.05954167,0.99195135
-77.20059167,39.05145667,0.9848418
-77.20056333,39.06434667,0.97712725
-77.20056,39.05805833,0.99542314
-77.200535,39.05815167,0.9937945
-77.200485,39.05112,0.98644024
-77.20046833,39.12865333,1.0074518
-77.20045167,39.05842833,0.99104464
-77.20044167,39.10362167,1.0062147
-77.20040167,39.10193,0.9943308
-77.20039833,39.10356333,1.0054662
-77.20034667,39.05066833,0.98332506
-77.20028833,39.064235,0.97523373
-77.20026667,39.03123,0.99469024
-77.200255,39.113445,1.0213922
-77.20019167,39.05001833,0.9887739
-77.2001,39.10535333,1.0188181
-77.19995833,39.03131833,0.99343055
-77.19974167,39.12811667,1.0039783
-77.19951833,39.08177167,0.9677007
-77.19946833,39.095025,1.013748
-77.199395,39.04900833,0.98284906
-77.19927333,39.063785,0.9670813
-77.19925833,39.026645,0.99580556
-77.19920167,39.047955,0.98273313
-77.199095,39.06368,0.96647173
-77.199055,39.11323,1.0254527
-77.19902833,39.09468,1.0156838
-77.198975,39.11321667,1.026885
-77.19874333,39.04793667,0.9892431
-77.19870833,39.12757333,1.0080309
-77.1987,39.08305167,0.9672546
-77.19834333,39.06325167,0.9670025
-77.19813333,39.07919,0.9840101
-77.19807833,39.09388,1.0181865
-77.19798,39.12745167,1.0070927
-77.19796,39.09378333,1.0192788
-77.19792667,39.07893833,0.9818066
-77.19790167,39.19704333,0.95867455
-77.19785667,39.04852,0.9865896
-77.19776,39.093655,1.0193071
-77.19767,39.04886333,0.9882294
-77.19759667,39.04900167,0.9905726
-77.197595,39.09353833,1.0188317
-77.19749833,39.08493333,0.96690506
-77.197495,39.06286,0.97173196
-77.19727,39.04972833,0.985116
-77.19706,39.03202,0.9946178
-77.19699833,39.07777833,0.9760473
-77.19686333,39.050505,0.990429
-77.19685167,39.06321833,0.97403467
-77.19684833,39.08609167,0.97907573
-77.19679167,39.08618833,0.9790141
-77.19672833,39.196425,0.9534728
-77.19665167,39.06337833,0.9672987
-77.19630667,39.05150167,0.9862644
-77.196245,39.10609,1.0302463
-77.19617,39.03315833,0.9892367
-77.19611167,39.06379833,0.9745292
-77.19610833,39.02677333,0.9891757
-77.195995,39.05199333,0.9893732
-77.19597167,39.10266833,1.0079385
-77.19596167,39.12780667,1.0042431
-77.19593667,39.08755833,0.9841449
-77.19585333,39.09432667,1.0112989
-77.19584,39.03367333,0.98374575
-77.195765,39.09462833,1.0117788
-77.19571,39.12785667,1.00744
-77.19568333,39.10677333,1.0301042
-77.19567667,39.033925,0.98791355
-77.19565667,39.09765833,1.0220933
-77.19559333,39.03404667,0.9874939
-77.19558667,39.088115,0.97826606
-77.19549833,39.112405,1.012019
-77.19532167,39.09864167,1.017232
-77.195315,39.05217167,0.9882423
-77.19527167,39.09881,1.0171261
-77.19526167,39.194565,0.96689135
-77.19521,39.07715167,0.973032
-77.19515667,39.02647667,0.98962706
-77.19512333,39.09730833,1.0166049
-77.19504333,39.09726333,1.0177511
-77.19504,39.06482667,0.9804494
-77.19498667,39.06489667,0.9810183
-77.19483,39.097115,1.0183477
-77.19481833,39.11221833,1.0131234
-77.194785,39.09705333,1.0172393
-77.19472833,39.08956,0.9818613
-77.19465833,39.06530667,0.97064734
-77.19450667,39.092515,0.99892175
-77.1944,39.02617333,0.98946756
-77.19429833,39.06569,0.9654235
-77.19426667,39.09035333,0.98775727
-77.19426667,39.036005,0.99075824
-77.19421333,39.09263333,1.0014707
-77.19419333,39.092625,1.0014707
-77.19418667,39.065845,0.96987385
-77.19411833,39.19332,0.9717308
-77.193985,39.06609,0.9721525
-77.19393667,39.05263667,0.9780665
-77.19393,39.09381667,0.9964811
-77.19392167,39.09457333,0.9986519
-77.19385667,39.139235,1.0175639
-77.193825,39.09352667,0.9966192
-77.19378167,39.02592667,0.98504233
-77.19369,39.14007333,1.0173776
-77.19366667,39.14019,1.0179838
-77.19361,39.095315,1.0025457
-77.193605,39.10808167,1.0170392
-77.19358167,39.06657333,0.9656587
-77.19358167,39.09537,1.0033461
-77.19356833,39.09340667,0.9864739
-77.19355167,39.09542333,1.0036482
-77.19353833,39.05285167,0.9839203
-77.19333167,39.11182333,1.0105977
-77.19324167,39.03778,0.99343926
-77.1932,39.05307667,0.9850499
-77.19314833,39.05312333,0.98367774
-77.19314667,39.03831833,0.99594057
-77.193145,39.02565333,0.98299575
-77.19314,39.09240833,0.9902721
-77.19313,39.128525,1.0065492
-77.19312833,39.09611667,0.9990291
-77.19310667,39.10864833,1.0192065
-77.19309667,39.14844333,1.0130327
-77.19306333,39.09621667,1.005829
-77.19304,39.14347833,1.0162609
-77.19301,39.12857167,1.006903
-77.192975,39.093305,0.99136215
-77.19297333,39.04381667,1.0124023
-77.192915,39.14748333,1.0123056
-77.192915,39.04450833,1.0106426
-77.19287333,39.09662833,1.0101306
-77.19279167,39.04490333,1.0101106
-77.19274833,39.15028667,0.9998877
-77.19273,39.14693333,1.0123479
-77.19270667,39.04233667,1.0065836
-77.19268667,39.04064167,0.9995476
-77.19264667,39.04514333,1.0107967
-77.19262,39.14659667,1.0163139
-77.19256167,39.14636667,1.0164292
-77.19248167,39.14537,1.0137633
-77.192475,39.14547,1.0140817
-77.192455,39.15138667,1.0011454
-77.19241833,39.09250333,0.9921544
-77.192365,39.15210833,1.002004
-77.19233833,39.15224833,1.0053196
-77.19221167,39.153085,1.0072412
-77.19220167,39.06813333,0.9642779
-77.19214667,39.13614833,1.0126246
-77.19210833,39.16230333,1.015354
-77.19209333,39.16134667,1.0197372
-77.19192167,39.15887333,1.017977
-77.191895,39.158675,1.0178021
-77.19186,39.165065,1.0000632
-77.19185167,39.10107,1.0054846
-77.19184833,39.16530167,0.9995048
-77.19184333,39.02511167,0.97607034
-77.191815,39.15805167,1.0173965
-77.19170833,39.04608167,1.0193778
-77.191605,39.16703167,1.0018418
-77.19153667,39.11063833,1.0167438
-77.19147667,39.04635,1.0135741
-77.19136833,39.10076833,1.008466
-77.19131333,39.03521333,0.9852222
-77.19126833,39.06947,0.9672903
-77.19123167,39.13513,1.0092844
-77.19118667,39.189585,0.9848372
-77.19114667,39.05280167,0.97903985
-77.19107833,39.18948833,0.98439986
-77.191075,39.03364,0.990128
-77.191075,39.03405167,0.9857168
-77.19104,39.03349167,0.9921818
-77.19100833,39.07649,0.97840345
-77.19094333,39.03327333,0.9910705
-77.190905,39.02587833,0.9855031
-77.19084,39.02597333,0.98562
-77.19081,39.04716667,1.0154022
-77.19073833,39.09815,1.0089666
-77.190725,39.07016,0.95981926
-77.19069,39.03290667,0.99272805
-77.19055333,39.03268,0.9902371
-77.19052667,39.10478333,1.0004629
-77.19047167,39.098445,1.0032794
-77.19046667,39.04769333,1.0148535
-77.19045333,39.10506167,1.0003735
-77.19041833,39.18906833,0.98750985
-77.19029833,39.09864667,1.0046984
-77.19027167,39.18899167,0.9884541
-77.19026333,39.07586333,0.9705707
-77.19025833,39.07083167,0.95654655
-77.19022167,39.09871,1.0053569
-77.19013,39.07572667,0.9658603
-77.18996167,39.09908833,1.000576
-77.18984667,39.03538667,0.99351573
-77.18981167,39.17197,0.99504936
-77.18980833,39.02981333,0.9903261
-77.18979833,39.04852333,1.0221095
-77.18969667,39.03538167,0.9927153
-77.18968333,39.054065,0.9788211
-77.18968167,39.17236833,0.99645674
-77.18967,39.118065,1.0137951
-77.18963833,39.1725,0.9963766
-77.18954167,39.11845,1.0070032
-77.18953,39.17914833,0.99822724
-77.18951833,39.07211667,0.9625446
-77.18950833,39.02926833,0.9921324
-77.18950167,39.1186,1.0118241
-77.189485,39.17288333,0.99653524
-77.18948333,39.11867333,1.0120385
-77.189395,39.173135,0.9967342
-77.18935167,39.17339667,0.9968362
-77.18932833,39.119245,1.0196462
-77.1892,39.05440333,0.9773007
-77.18904667,39.04924667,1.0232788
-77.189035,39.10735,1.0076519
-77.188945,39.04935,1.0228953
-77.188935,39.18071333,0.99419445
-77.18884833,39.04946,1.0210153
-77.18851333,39.12028,1.0015079
-77.18847167,39.07425333,0.9627048
-77.18845167,39.07423167,0.9627048
-77.18844167,39.07419833,0.96278894
-77.188145,39.10716667,0.99912375
-77.18812333,39.035385,0.9918284
-77.18801,39.05039,1.0225873
-77.187945,39.107125,1.0030166
-77.18791833,39.18304333,0.9964108
-77.18779833,39.035385,0.9921209
-77.18779333,39.050335,1.0216765
-77.18772833,39.055395,0.9810574
-77.18771667,39.12017,1.0056092
-77.18765,39.05030667,1.0073094
-77.18745333,39.18486667,0.9976631
-77.187425,39.18501333,0.99622196
-77.18741167,39.18506333,0.9964905
-77.187375,39.06018667,0.98485965
-77.187355,39.05617667,0.9777947
-77.18734167,39.12012167,1.0173261
-77.18731833,39.06091333,0.98084426
-77.187315,39.05632167,0.97774076
-77.187265,39.18564167,0.9992114
-77.18724,39.12014833,1.0151209
-77.18723833,39.06129167,0.9837625
-77.18720667,39.05865833,0.9847111
-77.18718833,39.18596667,0.9986352
-77.187155,39.05850833,0.98567
-77.18714667,39.117585,1.0211914
-77.18710333,39.050085,1.0049317
-77.18704667,39.18664667,0.9965769
-77.187035,39.05808167,0.9864525
-77.18697667,39.05771833,0.9823969
-77.18697667,39.18777333,0.9974923
-77.18696167,39.18705167,0.99462175
-77.18660333,39.10498,0.98949134
-77.1866,39.10633333,0.99605757
-77.18659667,39.06225833,0.98915684
-77.186145,39.105305,0.9901999
-77.18597667,39.11752167,1.0356233
-77.18591333,39.12044833,1.0126711
-77.18587,39.10396833,0.9852025
-77.18564167,39.103895,0.98543096
-77.185455,39.049365,0.9990638
-77.18532167,39.06375333,0.99443346
-77.18512833,39.03514167,0.99320877
-77.18509,39.12042833,1.0144991
-77.18503333,39.063965,0.9932288
-77.18498667,39.12039667,1.0143766
-77.18484167,39.090535,0.97422725
-77.18481833,39.103355,0.98260957
-77.18478333,39.114205,1.0071402
-77.18467833,39.03561833,0.9942044
-77.18462167,39.09034833,0.97729075
-77.18448667,39.09144,0.9698332
-77.18431167,39.11638333,1.0061395
-77.184275,39.10292833,0.9822758
-77.18409667,39.12006333,1.0056849
-77.18405333,39.03560333,0.9961636
-77.18405,39.08872833,0.96977603
-77.18404667,39.08865833,0.96910554
-77.184015,39.09922333,0.9944402
-77.18401167,39.09662,0.9986622
-77.18396667,39.08824833,0.9688658
-77.183935,39.099655,0.98569703
-77.18383667,39.10257333,0.9848046
-77.18380333,39.098485,0.99623877
-77.183735,39.04846833,1.0030379
-77.18369667,39.06413,0.9871982
-77.18366833,39.10243667,0.98359025
-77.18364833,39.09964833,0.9892562
-77.183465,39.11734167,1.00193
-77.18342,39.11781167,1.0038868
-77.18328167,39.11799833,1.0035466
-77.18322333,39.11328167,1.0057209
-77.18319,39.03504333,0.9939005
-77.18313,39.117215,0.9991612
-77.183035,39.04780667,1.007781
-77.18284667,39.11187,1.0097603
-77.182755,39.117075,0.99975616
-77.18267833,39.10143167,0.9796422
-77.182555,39.119235,1.0009618
-77.18253,39.08792667,0.9675504
-77.18238333,39.11051333,1.0116885
-77.182355,39.06374167,0.98345697
-77.18210333,39.03430333,0.9939096
-77.18206333,39.08766333,0.96789247
-77.18194,39.04674,1.0007851
-77.18186167,39.06336833,0.9825813
-77.18183167,39.04663833,1.0008506
-77.181815,39.10913333,1.0122519
-77.18173167,39.04653667,0.99988705
-77.1817,39.034135,0.99163854
-77.181645,39.10861333,1.0073073
-77.18163667,39.10861333,1.0073073
-77.18148,39.10836,1.0014926
-77.18142167,39.04623333,0.99792516
-77.181395,39.03399833,0.992494
-77.18130167,39.0621,0.9913082
-77.18119,39.06244,0.9896839
-77.18109167,39.06289167,0.9791336
-77.18101,39.06283667,0.9874297
-77.18091333,39.11634833,0.9939037
-77.18088667,39.033775,0.9898911
-77.18088667,39.045655,0.99929607
-77.18044,39.04511167,0.99957013
-77.18034167,39.045015,0.9992778
-77.180325,39.03352833,0.99295783
-77.18018333,39.11605167,0.9926937
-77.18008,39.13918333,1.0014509
-77.17994667,39.03336667,0.996424
-77.17992167,39.04523833,0.996656
-77.17990167,39.10629667,0.9979036
-77.17978333,39.08793,0.95850843
-77.179455,39.03317167,0.9904273
-77.17936,39.05623167,0.9929098
-77.17935333,39.13822667,0.9924219
-77.17933,39.13973167,0.99967295
-77.17919667,39.11561167,1.0006968
-77.17914667,39.05611667,0.9833896
-77.17911833,39.10511333,1.0032039
-77.17903,39.0881,0.95705056
-77.17896833,39.05602333,0.9944959
-77.17889167,39.10479833,1.0035762
-77.17872333,39.04673167,0.99948376
-77.17869167,39.05588833,0.98839355
-77.17866667,39.088755,0.95231515
-77.17862167,39.13749833,0.98832613
-77.17853833,39.04821167,1.002749
-77.17853333,39.04828667,1.0033323
-77.17846833,39.048835,1.00327
-77.17821167,39.14117833,0.9995919
-77.17819333,39.049915,1.0068766
-77.17815,39.032745,0.98826236
-77.17804,39.05029167,1.005504
-77.178,39.10342,0.99505454
-77.177895,39.10324333,0.99822
-77.17789167,39.141535,0.9950232
-77.17789167,39.05952,0.98942345
-77.17789,39.03264333,0.987272
-77.17781833,39.03227833,0.9863323
-77.17780833,39.05566833,0.9857673
-77.17725667,39.05564333,0.98419124
-77.17719333,39.13626167,0.98872364
-77.17715333,39.08766,0.94742095
-77.17707333,39.087575,0.9429306
-77.17704667,39.10205833,0.98731303
-77.17692667,39.12230167,1.0086602
-77.176875,39.087285,0.9434742
-77.176805,39.14258333,0.9866106
-77.17659667,39.08679333,0.94102585
-77.17641833,39.08648833,0.946041
-77.17621333,39.05166667,1.0099777
-77.17618667,39.12381333,1.0097876
-77.17617833,39.12177667,1.0043452
-77.1761,39.051725,1.0107083
-77.17597333,39.05570833,0.9850897
-77.17593167,39.0309,0.98209244
-77.17585833,39.11513667,0.9985306
-77.17582667,39.05571333,0.9841088
-77.17582333,39.12416333,1.0099891
-77.17541667,39.12460333,1.0029672
-77.17540333,39.11244167,1.0026805
-77.17537,39.13319667,0.9882789
-77.17523333,39.11192,0.99120843
-77.17522,39.13483167,1.0016254
-77.17521667,39.08531667,0.95055175
-77.17520833,39.132495,0.9957371
-77.17518167,39.13230167,1.0089169
-77.17516667,39.11254167,0.9866263
-77.17514833,39.1321,1.0084708
-77.17512667,39.13199667,1.0078496
-77.17511833,39.11167167,0.99107385
-77.17510667,39.11576333,1.006596
-77.17504833,39.13169833,1.0008187
-77.17503,39.11149833,0.99076754
-77.17499333,39.13149833,0.99449486
-77.17498333,39.08350833,0.9692162
-77.17486667,39.111225,0.98946774
-77.174805,39.12089833,0.99841326
-77.17479667,39.084045,0.96836436
-77.17477833,39.14340667,0.96994895
-77.17477,39.13522667,0.9993021
-77.17476667,39.12530833,1.002155
-77.17469167,39.110905,0.9867543
-77.17469,39.05241833,1.0060917
-77.17449833,39.110705,0.9880422
-77.17449167,39.08467,0.96784216
-77.17438667,39.08212833,0.968008
-77.17437,39.12928833,1.0000871
-77.17437,39.11580167,1.0009421
-77.17434667,39.14352,0.96660894
-77.17430667,39.082075,0.9676218
-77.174285,39.12891667,1.0007238
-77.17424,39.12867167,1.0035211
-77.17400833,39.14361333,0.96703
-77.17399,39.15093333,0.9979412
-77.17398833,39.12050167,0.9989952
-77.17385,39.120435,0.9989907
-77.173645,39.11328333,0.98571444
-77.17356,39.15131333,0.99211466
-77.17346333,39.115165,0.9986808
-77.17323667,39.11354833,0.9824879
-77.17319167,39.11498667,0.9988751
